id	sentiment	review
29980	4	"If you have any questions or concerns about our use of your personal information, please contact us at:"
29981	4	The data controller of your personal information is A Thinking Ape Entertainment Ltd.
29982	3	The Personal Information that we collect is used for providing and improving the Service.
29983	1	"While using our Service, We may ask you to provide us with certain personally identifiable information, including but not limited to, username and password. "
29984	1	"While using our Service, We will automatically collect certain personally identifiable information, including but not limited to device id, written in-game chat messages, session data, device data, in-game choices (enemies defeated, items purchased etc), character data (level, equipment, skills etc)."
29985	9	You have the right to retrieve all personal data we collect
29986	6	as well as the right to request a deletion of that data
29987	4	You may email us at vampiresfall@gmail.com for such requests
29988	1	"When you interact with our Apps, we collect information that, alone or in combination with other information, could be used to identify you (※Personal Data§)."
29989	1	Personal Data You Give Us
29990	1	"When you sign up for or use the Services, you voluntarily give us certain Personal Data, including your name, email address, username, and profile picture."
29991	0	"We may also collect non-Personal Data, such as your time zone or language."
29992	3	"We use the data we collect, described above"
29993	2	"We will keep your Personal Data for as long as reasonably necessary for the purposes described in this Privacy Policy, while we have a legitimate business need to do so, or as required by law (e.g. for tax, legal, accounting or other purposes), whichever is the longer."
29994	6	"If you need to change or correct your Personal Data, or wish to have it deleted from our systems, you may contact us at support@languagedrops.com."
29995	5	"Right of access: If you ask us, we will confirm whether we are processing your Personal Data and, if so, provide you with a copy of that Personal Data along with certain other details."
29996	6	"Right to rectification: If your Personal Data is inaccurate or incomplete, you are entitled to ask that we correct or complete it."
29997	6	"Right to erasure: You may ask us to erase your Personal Data in some circumstances, such as where we no longer need it or you withdraw your consent (where applicable). "
29998	8	"Right to restrict processing: You may ask us to restrict or ＆block＊ the processing of your Personal Data in certain circumstances, such as where you contest the accuracy of the data or object to us processing it (please read below for information on your right to object). "
29999	9	Right to data portability: You have the right to obtain your Personal Data from us that you consented to give us or that was provided to us as necessary in connection with our contract with you.
30000	9	"We will give you your Personal Data in a structured, commonly used and machine-readable format."
30001	8	"Right to object: You may ask us at any time to stop processing your Personal Data, and we will do so:"
30002	4	"If you have any questions about our Privacy Policy or our data practices, please contact us at support@languagedrops.com."
30003	0	Portions of our Services may be accessed without providing any personally identifiable information (※PII§) to us.
30004	1	"As described more fully in this Privacy Policy, the type of information that we may collect from a visitor includes: (1) name; (2) e-mail address; (3) username; (4) and password."
30005	1	" As described in this Privacy Policy and in our Terms of Use, we only directly collect PII from Members who have complete and authenticated accounts during this process."
30006	3	We only use the information that we collect from you for internal purposes.
30007	3	The following are the ways we may use information that we collect
30008	3	"Operate, maintain, deliver, and communicate with you about information, advertisements, content, and promotional offerings found on the Sites;"
30009	3	Monitor the effectiveness of our content;
30010	3	"In addition to the purposes described in Section 1, we may actively collect and use email addresses and user names to track usage and to ensure members are following the Terms of Use."
30011	3	"We may also use email addresses and user names to enable parents to review PII that the children have submitted to HOMER Learning and to provide notification regarding the site, such as any future amendments to this Privacy Policy."
30012	3	"We also may use information in the aggregate to analyze site usage, as well as to offer products, programs, or services."
30013	6	Accessing and Correcting Information
30014	5	"Please contact HOMER Learning as provided below if you would like to access the personally identifiable information that we have collected online from you or your child, correct factual errors in such information, request to have this information deleted, or request that we no longer collect or maintain such information."
30015	6	"Parents/guardians of children under the age of 13 can email us an official request to review any personally identifiable information collected about their child, have this information deleted, and/or request that there be no further collection or use of their child's personally identifiable information."
30016	4	"If you have questions or wish to send us comments about this Privacy Policy, please send an e-mail with your questions or comments to support@homerapp.com or write us:"
30017	4	"Conscious Content Media Inc. (d/b/a Learn with Homer) located at 460 Park Avenue South, 4th Floor, NY, NY 10016."
30018	4	Phone: 1(800) 341-6691
30019	2	nerByte will store your information for as long as necessary in order to provide you with the App.
30020	5	provide access to and/or a copy of certain information we hold about you
30021	7	prevent the processing of your information for direct-marketing purposes (including any direct marketing processing based on profiling)
30022	6	update information which is out of date or incorrect
30023	6	delete certain information which we are holding about you
30024	7	restrict the way that we process and disclose certain of your information
30025	10	"If applicable, you may also make a complaint to the data protection supervisory authority in the country where you are based."
30026	4	"If you have any questions about this Privacy Policy, please contact us."
30027	0	"Lets VPN does not collect or log traffic data, browsing activity, email address, phone number, or any personal information from individual users connected to the Services."
30028	0	The information collected is generic in nature and does not contain personally identifiable information.
30029	0	The information collected is generic in nature and does not not contain personally identifiable information.
30030	4	"If you have any questions regarding our Privacy Policy and how we handle your information, please feel free to contact LetsVPN at the following email address:letsvpn@tech-center.com"
30031	4	"Should you have any questions relating to this Privacy Policy, please contact us at info@limasky.com."
30032	0	"For purposes of this Privacy Policy, ※non-personal data§ means information that does not directly identify you. Additionally, non-personal data means ※aggregate§ and ※de-personalized§ information, which is data Lima Sky collects about the use of Services, from which any personally identifiable data has been removed."
30033	0	Lima Sky may use tools or third party analytical software to automatically collect and use certain non-personal data that does not directly enable Lima Sky to identify you. 
30034	1	"The personal data Lima Sky may collect, process and use may include, but are not limited to your name, screen/user name, Services' or third party service ID, and e-mail address."
30035	3	"Lima Sky may use personal and non-personal data, both individually and combined together, for purposes of analyzing usage of the Services, providing customer and technical support, managing and providing Services (including managing advertisement serving), customizing Lima Sky＊s communications and to further develop the Services and other products."
30036	3	"Lima Sky may use your personal data to send messages to you with informative and/or commercial content about our services or third party products and services Lima Sky thinks may be of interest to you, such as new features and services, special offers and updated information."
30037	2	Lima Sky retains the data collected pursuant to this Privacy Policy for the period necessary to fulfill the purposes outlined in this Privacy Policy unless a longer retention period is required or permitted by law.
30038	4	please contact Lima Sky at info@limasky.com.
30039	3	We will collect and use your personal information for the following purposes set forth in this Policy
30040	1	"To complete the creation of your account so that we can provide you with services, you are required to provide the following information: your mobile phone number, email address, profile photo, nickname and gender, and create a username and password."
30041	1	"Relevant personal information that you provide to us when registering for an account or using our services, such as your mobile phone number, email address, WeChat account, bank card number or Alipay account;"
30042	5	Accessing Your Personal Information
30043	5	"You have the right to access your personal information, except in exceptional circumstances provided for by laws and legislations"
30044	5	You can access your personal information on your own by the following means:
30045	6	"Profile-If you wish to access or edit the nickname, profile photo, signature, job and address information, interests, questions and answers, etc., in your profile, you can view the profile by clicking the profile photo on the left side of the page on Tantan"
30046	6	Correcting or Supplementing Your Personal Information
30047	6	"If you find an error in your personal information processed by us, you have the right to require us to correct or supplement the personal information"
30048	6	You can submit an application to correct or supplement the personal information through the approach specified in Clause '(5.1) Accessing Your Personal Information' in this section.
30049	6	Deleting Your Personal Information
30050	6	You can delete part of your personal information through the approach specified in Clause '(5.1) Accessing Your Personal Information' in this section
30051	6	You can request us to delete the personal information in the following circumstances: You can delete part of your personal information through the approach specified in Clause '(5.1) Accessing Your Personal Information' in this section
30052	4	"You can contact us through the customer service channel under [Settings-Feedback and Suggestions] on the left on Tantan, and we will respond to your request within 30 days."
30053	1	This Application collects some Personal Data from its Users.
30054	4	Owner contact email: domozea@gmail.com
30055	1	"Among the types of Personal Data that this Application collects, by itself or through third parties, there are: Cookies, Usage Data, unique device identifiers for advertising (Google Advertiser ID or IDFA, for example), email address, password and social media accounts ."
30056	1	"The Personal Data may be freely provided by the User, or, in case of Usage Data, collected automatically when using this Application."
30057	2	"The Data is kept for the time necessary to provide the service requested by the User, or stated by the purposes outlined in this document, and the User can always request that the Data Controller suspend or remove the data."
30058	3	"The Data concerning the User is collected to allow the Owner to provide its services, as well as for the following purposes: Advertising, Analytics, Registration and authentication and Hosting and backend infrastructure."
30059	3	The Personal Data used for each purpose is outlined in the specific sections of this document.
30060	1	"Personal Data collected: email address, password and social media accounts ."
30061	6	"Users have the right, at any time, to know whether their Personal Data has been stored and can consult the Data Controller to learn about their contents and origin, to verify their accuracy or to ask for them to be supplemented, cancelled, updated or corrected, or for their transformation into anonymous format or to block any data held in violation of the law, as well as to oppose their treatment for any and all legitimate reasons."
30062	1	"We may collect your photos, and send them to the third party service provider to process the photos and analyze the data."
30063	1	"If you communicate with us via our support section or via email, we may collect your email address, and any information voluntarily submitted by you in connection with such support."
30064	3	"The purposes of collection of such information are: (1) to operate and update the Software and the Services; (2) to improve and customize the Software and the Services; (3) to maintain, test and monitor the quality and operation of the Software; (4) to provide you with support and handle your complaints and/or feedback."
30065	3	"The purposes of the information that is processed automatically are:(1) to operate and update the Software and the Services, and provide you with existing and new functionality and features; (2) to improve and customize the Software and the Services; (3) to maintain, test, monitor and improve the quality and operation of the Software."
30066	2	We will only keep your personal information for three (3) years.
30067	6	"In compliance with legal provisions, you have a general right to access, edit and delete your personal information which have been collected pursuant to your access to and/or use of the Service."
30068	4	"If you have any questions or concerns with respect to any matter covered by this Privacy Policy, you may contact us by email at: magikoly.official@gmail.com."
30069	0	 So we don＊t collect data in order to advertise to you
30070	1	"So, to give you the best possible experience in using Medium, we collect information from your interactions with our network. Some of this information, you actively tell us (such as your email address, which we use to track your account or communicate with you)."
30071	1	"Other information, we collect based on actions you take while using Medium, such as what pages you view (including how much of a given page and for how long) and your use of product features (like highlights, follows, and applause). This information includes records of those interactions, your Internet Protocol address"
30072	3	We use this information to:
30073	3	We use this information to:
30074	5	"If you have a Medium account, you can access, modify or export your personal information, or delete your account here."
30075	2	"To protect information from accidental or malicious destruction, we may maintain residual copies for a brief time period (generally several weeks)."
30076	3	Purposes of Processing
30077	2	"Medium retains personal data associated with your account for the lifetime of your account. If you would like to delete your personal information, you can delete your account at any time. Deleted account profile pages will yield an error 404 ※file not found§ page, immediately upon initiating deletion, and will become unrecoverable in our system after a period of fourteen days. It may take several additional days for your personal data to be de-indexed from search engines, depending on those search engines＊ practices, over which Medium may have limited or no control."
30078	6	"You may correct information associated with your account from the Settings page, and the Customize Your Interests page to update your interests."
30079	8	You may object at any time to the use of your personal data by#Object To Processing contacting privacy@medium.com.
30080	4	"If you have any questions about this Privacy Policy, you can contact us at legal@medium.com."
30081	3	"In order to provide our Services, troubleshoot, improve the quality and security of our Services, and to recommend more relevant contents to you, when you register a LIKE account and when you continue to use LIKE Services, LIKE will collect, record, store, adapt, use, share or otherwise process (collectively, ※process§) your personal information, which may be used to identify you."
30082	1	Personal information that LIKE processes includes:
30083	1	"1.Profile information, such as name (you may use your real name if you are comfortable to do so, and you may also use an alias), cell phone number, email address, photo, interests, age, gender, hometown, education and occupation."
30084	1	"2.Automatic information, such as your IP address, device id, device model, time zone, location, location information, browser information, information in LIKE cookies (cookie is a small piece of data file that is stored on your computer or mobile device), etc."
30085	1	"3.Contact information. If you allow LIKE to access the address book of your device, LIKE may process the information of your address book in order to connect with your contacts via LIKE."
30086	1	You may at any time allow or disallow LIKE to access your address book by changing your settings.
30087	3	"If you reach us by your email or phone, we will use your email address or phone number to contact you."
30088	6	"1.Access to, rectify and/or erase of your personal data retained on our system;"
30089	9	"3.Request a copy of your information in a structured, commonly used and machine-readable format, and transmit it to another party."
30090	6	You may modify your account information on your profile page at any time.
30091	4	You may reach us via the following email address: legal@bigo.tv
30092	4	You may also reach us by the following address:
30093	1	"These Features may collect your IP address, which page you are visiting on our Sites, and may set a cookie to enable the Feature to function properly."
30094	3	 Such contact information will be used only for the purpose of sending communications to the addressee.  
30095	3	"We use this information to notify winners and award prizes, to monitor traffic or personalize the Service. "
30096	3	How We Use Your Information
30097	3	"Mobirate's primary goals in using information are to create your account, provide Services to you, improve our Service, contact you, conduct marketing and research and create reports for internal use."
30098	3	We use information collected through our Service for purposes described in this Policy or disclosed to you in connection with our Service.
30099	3	"For example, we may use your information to:"
30100	3	We may use this information to create a user profile and provide you Services. 
30101	3	We may use your email address to contact you about your experience with the Site and notify you about Mobirate news and promotions.
30102	3	Your gender and birthday may be used to analyze user trends and target certain promotions. 
30103	3	We may use your email address when you contact our customer service group to contact you about your gaming experience with Mobirate games and notify you about company news and promotions.
30104	6	"If your personal information changes, or if you no longer desire our Services, you may correct, update, delete inaccuracies, or delete your personal information by making the change within your account settings or by contacting us. "
30105	0	We do not knowingly collect or solicit personal information from or direct or target interest based advertising to anyone under the age of 13 or knowingly allow such persons to use our Services. 
30106	4	Contact Information of Data Controller
30107	4	"If you have any questions or concerns about our data privacy practices, or if you have any requests for resolving issues with your personal information, please contact us at corp@mobirate.com."
30108	1	The types of personal information collected in accordance with the activities listed above may vary depending on the activity.
30109	0	"Mobirix may also invite you to share non-personal information about yourself which may include but is not limited to: (1) your age or date of birth; (2) your gender; (3) information about the hardware you may own; (4) your favorite websites, friend information and fan pages (collectively referred to as non-personal information)."
30110	0	"If non-personal information is collected for an activity that also requires personal information, Mobirix may combine your non-personal information with your personal information in an attempt to provide you with a better user experience, to improve the quality and value of the Services and to analyze how our Service is used."
30111	3	"We use this information to better tailor the Service to your interests, to provide you more efficient customer support, and to overall enhance the Service."
30112	0	The Service is not geared toward children under the age of 13 and we do not knowingly collect personal information from children under the age of 13.
30113	4	"If you have any questions about this Privacy Policy, please contact us at support@mobirix.com"
30114	0	"As noted in the Terms of Use http://narvii.com/tos, we do not knowingly collect or solicit personal information from anyone under the age of 13 or under the age of 16 in countries subject to the EU General Data Protection Regulation (the ※GDPR§), "
30115	4	"If you believe that a child under the required minimum age may have provided us personal information, please contact us at legal@aminoapps.com."
30116	1	"Narvii collects Personal Data about you when you provide such information directly to us, when third parties such as our business partners or service providers provide us with Personal Data about you, or when Personal Data about you is automatically collected in connection with your use of our Services."
30117	1	"Information we collect directly from you: Narvii receives Personal Data directly from you when you provide us with such Personal Data, including without limitation the following:Email address, Mobile Phone Number,  User content, for example, posts, images, or videos (which can include Personal Data if you include Personal Data in such content), Approximated geolocation if you choose to utilize such feature"
30118	1	Email address
30119	1	Mobile Phone Number
30120	1	"User content, for example, posts, images, or videos (which can include Personal Data if you include Personal Data in such content)"
30121	1	Approximated geolocation if you choose to utilize such features
30122	1	"We receive and store any information you knowingly provide to us. For example, through the registration process and/or through your account settings, we may collect Personal Data such as your email address and third-party account credentials (for example, your log-in credentials for Facebook or other third party sites)."
30123	1	"Information we automatically collect when you use our Services: Some Personal Data is automatically collected when you use our Services, such as the following:"
30124	2	"Session cookies are temporary cookies that are stored on your device while you are visiting our Website or using our Service, whereas ※persistent cookies§ are stored on your device for a period of time after you leave our Website or Service."
30125	3	"For example, certain cookies enable you to log into secure areas of our Services. "
30126	3	Performance/Analytical Cookies also help us measure the performance of our advertising campaigns in order to help us improve our campaigns and the Services＊ content for those who engage with our advertising.
30127	3	How Do We Use Your Personal Data? 
30128	3	"We process Personal Data to operate, improve, understand and personalize our Services. For example, we use Personal Data to:"
30129	6	"Through your account settings, you may access, and, in some cases, edit or delete the following information you've provided to us:"
30130	4	"If you have any questions about viewing or updating information we have on file about you, please contact us at support@aminoapps.com."
30131	4	"Under California Civil Code Sections 1798.83-1798.84, California residents are entitled to contact us to prevent disclosure of Personal Data to third parties for such third parties' direct marketing purposes; in order to submit such a request, please contact us at legal@aminoapps.com."
30132	4	"If you have any questions or concerns regarding our privacy policies, please send us a detailed message to legal@aminoapps.com, and we will try to resolve your concerns"
30133	4	"If you have any questions about this section or whether any of the following applies to you, please contact us at legal@aminoapps.com."
30134	2	"How Long Do We Retain Your Personal Data? We retain Personal Data about you for as long as you have an open account with us and for up to 30 days after you close your account. In some cases we retain Personal Data for longer, if doing so is necessary to comply with our legal obligations, resolve disputes or collect fees owed, or is otherwise permitted or required by applicable law, rule or regulation. Afterwards, we retain some information in a depersonalized or aggregated form but not in a way that would identify you personally."
30135	0	"we do not knowingly collect or solicit Personal Data from anyone under the age of 13, or 16 where required by the GDPR. "
30136	4	"If you believe that a child under the required minimum age may have provided us Personal Data, please contact us at legal@aminoapps.com."
30137	5	Access: You can request more information about the Personal Data we hold about you and request a copy of such Personal Data.
30138	5	"You can also access certain of your Personal Data by accessing your profile Settings within Amino or by emailing a request to legal@aminoapps.com with the subject, ※Personal Data Access,§ explaining your request."
30139	6	"Rectification: If you believe that any Personal Data we are holding about you is incorrect or incomplete, you can request that we correct or supplement such data by emailing legal@aminoapps.com and explaining the nature of your request."
30140	6	You can also correct some of this information directly in the Settings section within Amino.
30141	6	"Erasure: You can delete all data associated with your account in the Settings section within Amino, subject to the data retention timeline outlined above."
30142	6	Or you may request assistance and ask that we erase some or all of your Personal Data from our systems by emailing legal@aminoapps.com.
30143	9	Portability: You can ask for a copy of your Personal Data in a machine-readable format.
30144	9	You can also request that we transmit the data to another controller where technically feasible.
30145	8	Objection: You can contact us to let us know that you object to the further use or disclosure of your Personal Data for certain purposes.
30146	7	Restriction of Processing: You can ask us to restrict further processing of your Personal Data.
30147	10	Right to File Complaint: You have the right to lodge a complaint about Company＊s practices with respect to your Personal Data with the supervisory authority of your country or EU Member State.
30148	4	"What If You Have Questions Regarding Your Personal Data? If you have any questions about this section or our data practices generally, please contact us using the following information:"
30149	4	"Physical address: 22 W 19th St., Floor 8 NY, NY 10011 Email address for contact: Eu-dataprotection@aminoapps.com"
30150	1	"However, when you play/use the game/app, some of the third parties we use such as advertisement networks, advertisement mediation companies, data analytic service providers etc. may collect some, or all of the following information:Your device identifier and IP address; Demographic information (such as country);  Information collected through various technologies;  Other information that we receive from you, e.g. information exchanged with us on our social media channels for the Game/App; How you play/use the Game/App (frequency, device, platform, level etc.); Information you post on the Community of the Game/App."
30151	1	Your device identifier and IP address;
30152	1	Demographic information (such as country);
30153	1	Information collected through various technologies;
30154	3	3. How do we use this information?
30155	3	"While, when the user plays/uses the Game/App, the third parties may use the collected information for the following purposes:"
30156	3	"3.2. In case we request you to provide us with your email address, which is highly rare; it will be used for the following purposes:"
30157	6	"If and to the extent applicable data protection regulation provides so, you have the right to access, rectify and erase "
30158	8	to restrict or object to our processing 
30159	4	"Furthermore, you can send an email containing this information to: cookjameel@gmail.com, along with a copy of your passport (to prevent misuse of requests for information). "
30160	4	"If you wish to exercise the rights referred in 5.1 with regard to your child, please send an email containing this information to: cookjameel@gmail.com, along with a copy of your passport (to prevent misuse of requests for information). "
30161	4	"If you have any questions regarding privacy while using the Game/Application, or have questions about our practices, please contact us via email at cookjameel@gmail.com."
30162	4	ur contact information is below:
30163	4	Our Data Protection Officer (DPO) e-mail is: dpo@nekki.com.
30164	1	"When You use Our Services, We will collect the following categories of personal information about You:"
30165	1	2.5. We also may collect information about the location of your computer or the device upon which you access the Games
30166	1	We may also collect information about in-game activity and how the Games are used.
30167	3	"We may use this information for a number of purposes such as optimizing gameplay, security, and to help us provide more efficient customer support."
30168	3	"For example, we use a third-party service for ad tracking and to help us prepare website and mobile application analytics."
30169	3	3.1. We may use Your information for the following purposes:
30170	3	3.2. We may also use Your information to contact You about the Games or to send You other content We think may be of interest to You.
30171	5	"(1) Right of access (right to obtain from Nekki Limited as the controller confirmation as to whether Your personal data are being processed and other information concerning Your personal data, including information about the purposes of processing, the categories of processed personal data, the categories of recipients of Your personal data, the period of personal data storage, the existence of automated decision-making, including profiling, in respect of Your personal data);"
30172	10	(2) Right to lodge a complaint with a supervisory authority (a supervisory authority is a state authority in your country which supervises the compliance with GDPR by legal and natural persons that process personal data of data subjects);
30173	6	(3) Right to rectification (right to the rectification of inaccurate personal data concerning You) n accordance with Section 10 Privacy Policy;
30174	6	(4) Right to erasure (right to obtain the erasure of personal data concerning You) in accordance with Section 10 Privacy Policy;
30175	7	"(5) Right to restriction of processing (right to obtain from Nekki Limited as the controller restriction of processing on the legal grounds provided in Art.18 GDPR(for example, when the accuracy of the personal data is contested by You or We no longer needs the personal data for the purposes of the processing));"
30176	9	"(6) Right to data portability (the right to receive the personal data concerning You, which You has provided to Nekki Limited as the controller, in a structured, commonly used and machine-readable format, and the right to transmit those data to another controller without hindrance from Nekki Limited to which the personal data have been provided);"
30177	8	"(7) Right to object (right to object, on grounds relating to Your particular situation, at any time to processing of personal data concerning You, including the right to object at any time to processing of personal data concerning You for marketing purposes);"
30178	0	"If you are between 13 and 16 years old, we will not collect Your personal data without the explicit consent of a person that is the holder of parental responsibility over You. "
30179	4	If you have any queries you can contact us at support@nordeus.com.
30180	0	"Legally, we cannot and will not collect personal information about children below 13 without parental/guardian involvement. "
30181	1	We may collect certain information when you use the Nordeus Services such as your name and email address (more information below).
30182	1	"When you sign up for, download, use or play the Nordeus Services then we will collect certain information from you."
30183	1	"The information that we collect varies depending on the particular Nordeus Services used, but this information may include:"
30184	1	"This will be displayed to you at the time you start to use the applicable Nordeus Services (e.g. when you sign up for a newsletter) and may include your name, username, age, birthdate, a photo or avatar, email address, country of residence and contact information."
30185	3	How might your information be used?
30186	3	We may use the information above in order to (for example):
30187	2	"How long do we retain your data for? As long as necessary for the purpose for which the data was originally collected. As detailed below, depending on where you live you may have certain legal rights to object to our collection and use of your data, but this may mean some or all Nordeus Services become unavailable to you."
30188	4	" If you have any questions, please contact us at support@nordeus.com."
30189	8	You have the right to ask us not to process your personal information for marketing purposes.
30190	5	"For example, in the EU (particularly under the new GDPR) you have the right to access and obtain a copy of your personal data we possess;"
30191	6	you may have the legal right to contact us to request that we delete your personal data from our system;
30192	6	and you have the legal right to ask us to rectify/correct your personal data.
30193	4	"If you would like to exercise any of these rights or have any queries regarding them, please contact support@nordeus.com."
30194	1	"When you register with us and use the Application, you generally provide (a) your name, email address, age, user name, password and other registration information; (b) transaction-related information, such as when you make purchases, respond to any offers, or download or use applications from us; (c) information you provide us when you contact us for help; (d) credit card information for purchase and use of the Application, and; (e) information you enter into our system when using the Application, such as contact information and project management information."
30195	1	" In addition, the Application may collect certain information automatically, including, but not limited to, the type of mobile device you use, your mobile devices unique device ID, the IP address of your mobile device, your mobile operating system, the type of mobile Internet browsers you use, and information about the way you use the Application. "
30196	4	"You can also request to opt-out via email, at support@gamebeartech.com."
30197	2	We will retain Automatically Collected information for up to 24 months and thereafter may store it in aggregate.
30198	4	" If a parent or guardian becomes aware that his or her child has provided us with information without their consent, he or she should contact us at support@gamebeartech.com."
30199	4	"If you have any questions, comments or concerns regarding our Privacy Policy and/or practices, please contact us:"
30200	4	Email: support@ngames.mobi
30201	1	" NOVA GEIMS, OOO collects only adequate and relevant information limited to the purposes defined hereunder."
30202	1	Contact information (such as your name and email address)
30203	3	"We primarily use the information to provide you with a better gaming experience, but we also use your information, both individually and combined, as follows:"
30204	3	"To operate our business and to enhance your gaming experience, including to:"
30205	6	You can correct any information you have provided to us by contacting us through support@ngames.mobi
30206	6	"You can exercise your rights at any time and ask NOVA GEIMS, OOO for access to, or rectification or erasure of, your information."
30207	7	"you can also request limitations to the processing of your personal information,"
30208	8	object to the processing of your information
30209	9	or exercise your right to data portability.
30210	4	You can also opt out of the sharing of your personal information to third parties for any purpose by contacting us through support@ngames.mobi
30211	1	"We automatically obtain certain information about your computing device, including: IP address; Country code;"
30212	3	"When you use our Apps, we may collect additional information by using device identifiers that permit identification of your device. Such information is used for advertising and analytics purposes."
30213	0	"We do not collect any personal information about you through our Apps, with the sole exception of persistent identifiers (such as IDFA, IDFV, Advertising ID, IP address). "
30214	0	"We may ask you to submit and we may process other non-personally identifiable information that may be personal to you such as your age range, year of birth and gender, provided that year of birth and gender information is collected solely for users who have passed the age gate in our Apps."
30215	1	"When you voluntarily contact us directly, we may collect information about you that you provide us (such as your name and surname, email address)."
30216	3	We will use such contact information only for the purpose for which you provided it to us.
30217	6	"If you wish to delete your contact information that we received from you when you contacted us, please send an e-mail to privacy@outfit7.com and your contact information will be deleted from our database."
30218	3	HOW WE USE YOUR INFORMATION
30219	3	We use the information we collect about you/your device to deliver services to you and to operate our business. Such use by us and by our Partners may include:
30220	3	We use push notifications to remind you about your activities within the App. You will receive push notifications only if you are subscribed to push notifications in the App.
30221	3	We collect push notification tokens in order for us to be able to determine whether you are subscribed to push notifications. 
30222	3	These providers may use the data collected from the survey and Tag Data on anonymized and aggregated basis together with the data from other partners (§Unified Data§) to publish syndicated reports on internet behavior and trends.
30223	3	"We use third party tracking and data collection tools from our service providers, such as AppsFlyer and 24metrics, for the purposes of measuring performance and optimizing our advertising campaigns, displaying advertisements, conducting analysis to improve our services and for fraud prevention purposes"
30224	4	"If you become aware that your child has provided us with personal information without your consent, please contact us at privacy@outfit7.com."
30225	1	"The only personal information we collect from users who have identified themselves as below the age of 13 for the purposes of offering our services are persistent identifiers (such as device ID, IDFA, IDFV, advertising ID, IP address)."
30226	4	"If you have questions or concerns about our privacy practices, please contact us at privacy@outfit7.com."
30227	5	We make good faith efforts to provide you with access to the personal information you provide to us (information associated with your account).
30228	6	"Access, correction or deletion requests regarding your personal information may be submitted to privacy@outfit7.com. "
30229	4	"If you have questions or concerns about OUTFIT7＊s Privacy Policy or information processing, please contact us through privacy@outfit7.com."
30230	1	"While using our Service, we may ask you to provide us with certain personally identifiable information that can be used to contact or identify you (Personal Data). Personally identifiable information may include, but is not limited to:"
30231	1	"When you access the Service by or through a mobile device, this Usage Data may include information such as the type of mobile device you use, your mobile device unique ID, the IP address of your mobile device, your mobile operating system, the type of mobile Internet browser you use, unique device identifiers and other diagnostic data."
30232	3	We use Security Cookies for security purposes.
30233	3	Genetic Studios uses the collected data for various purposes:
30234	0	We do not knowingly collect personally identifiable information from anyone under the age of 18.
30235	4	"If you have any questions about this Privacy Policy, please contact us:"
30236	4	By visiting this page on our website: https://pages.geneticstudios.com/privacy-policy.php
30237	1	"For example, you may provide us your name, gender, birthday, mobile number, email, and other information when you register a Trip.com account."
30238	1	"When booking hotels and tickets for tourist attractions, you may provide the travelers＊ names, contact person＊s name, mobile number, and email, etc."
30239	1	"When paying for travel products, you may provide your bank card number, the mobile number previously provided to the bank, or your credit card number, cardholder name, expiry date, etc."
30240	1	"In order for us to customize the services we provide you, we may also collect information about your travel plans and preferences which includes your meal requirements, departure date, check-in and check-out times, seat choice, ticket choice, insurance choice, and your selection of other services (such as car rental, attraction tickets, and travel guides, etc.) provided by Trip.com."
30241	1	"If you need to get in touch with our customer service team, or reach out to us through other means (such as through social media) we will collect information from you there too, such as your name and contact information."
30242	1	You may also participate in referral programs or sweepstakes. Doing so will also mean providing us with your name and contact information. 
30243	1	"Log information, which refers to information that the system may automatically collect through cookies, a web beacon, or other channels when you use our services, including:"
30244	1	"Location information, which we collect when you turn on your device＊s location feature and use our location-based services. This includes your geographical position information collected via GPS or WIFI, your address information contained in the account information you provide to us, and shared information uploaded by you or others showing your current or previous location."
30245	3	Use of Cookies. A cookie is a text file that a web server puts on your device with the following general purposes:
30246	1	"Additionally, we may integrate calling services into our platforms to enable you to connect with us, and when we do, we receive metadata about the call activities (such as where you called from, who you are, and the date and length of the call)."
30247	3	Trip.com will generally collect and use your personal information for the following purposes:
30248	3	We will use your personal information to complete and manage your online booking.
30249	3	To conduct our business and pursue our legitimate interests. In particular:
30250	3	"When we have your consent where required, we will also use your personal information for legitimate marketing purposes, such as sending you the latest news on travel products or services, providing personalized recommendations, and information on other promotional activities that may interest you."
30251	3	"We use information you provide to investigate any complaints received from you or from others about our website, or our products and services."
30252	3	"We also use data in connection with legal claims, compliance, regulatory and investigative purposes as necessary (including the disclosure of such information in connection with legal process or litigation)."
30253	6	You can request that we delete your personal information if you no longer want us to use your information to provide Services to you.
30254	5	"In addition, you can request access to your personal information, request that any inaccuracies be corrected, and request that comments or explanations be added to records about you."
