id	sentiment	review
3231	0	"For more information about how to exercise choices with respect to certain third party cookies, please see the Third Party Advertising section below."
3232	0	? Security Overview
3233	0	"When the Touch VPN is connected, we encrypt all of the traffic between your device and our servers, using TLS 1.2 with perfect forward secrecy (ECDHE), 128-bit/256-bit AES GCM data encryption technology"
3234	0	"ChaCha20 Poly1305, among other currently secure algorithms, is also available and configurable for performance."
3235	0	"Your web traffic on unsecured networks such as public Wi-Fi at caf¨¦s, airports, etc"
3236	0	is always securely encrypted when the Touch VPN is connected.
3237	0	? What does this Privacy Policy cover?
3238	0	"This Privacy Policy covers the free and paid versions of Touch VPN, including the mobile and desktop applications, as well as the Touch VPN websites"
3239	0	"(collectively, the ¡°Services¡±)"
3240	0	"The terms ¡°AnchorFree,¡± ¡°we,¡± ¡°us,¡± and ¡°our¡± include AnchorFree, Inc"
3241	0	"and AnchorFree GmbH, and our affiliates and subsidiaries"
3242	0	"By using the Services, you agree to the terms and conditions of this Privacy Policy"
3243	0	"Beyond the Privacy Policy, your use of the Services is also subject to our Terms of Service."
3244	0	"Separate from our consumer applications, AnchorFree licenses its technology to third party partners for integration with their applications"
3245	0	This Privacy Policy may also apply to our partner applications
3246	0	"However, this Privacy Policy does not apply to the extent that we only process Personal Information on behalf of our partners as part of third party partner products"
3247	0	"To learn more about the processing of your Personal Information in that context, please refer to the relevant partner¡¯s privacy policy."
3248	0	? What Personal Information do we collect?
3249	0	"For the purpose of this Privacy Policy, ¡°Personal Information¡± means any information relating to an identified or identifiable individual"
3250	0	We obtain Personal Information relating to you from various sources described below.
3251	0	"Where applicable, we indicate whether and why you must provide us with your Personal Information, as well as the consequences of failing to do so"
3252	0	"If you do not provide Personal Information when requested, you may not be able to benefit from some features of our Services if that information is necessary to provide you with that feature of our Services."
3253	0	? Personal Information you choose to give us
3254	0	? Personal Information we automatically collect when you use our Services
3255	0	? Personal Information you choose to give us
3256	0	"For example, if you purchase a subscription to Touch VPN¡¯s premium plans, and/or sign up to create an account, you may provide us with an email address and payment information"
3257	0	Remember that creating an account is always optional ¨C we never require you to register or otherwise provide us any account-related information to download or use our products.
3258	0	"Additionally, if you make a payment using a credit or debit card through the Services, your Personal Information will be collected by a third-party payment provider and not by us"
3259	0	"If you make a payment via PayPal, or in the Apple App Store or Google Play Store, payments are processed by those third parties, and will be subject to the third party¡¯s privacy policy, rather than this Privacy Policy."
3260	0	"It probably goes without saying, but we¡¯ll say it anyway: If you contact us directly, we may receive additional Personal Information about you"
3261	0	"For example, when you contact customer support, we receive the contents of messages or attachments that you send to us, and other information you choose to provide."
3262	0	 Your IP address is deleted after you disconnect from the VPN
3263	0	We do not associate your IP address with your online activities and we do not store or log your IP address after you disconnect from the VPN.
3264	0	? We do not attribute any specific website visits or app usage to any specific user
3265	0	"We do not keep logs of your online activities and never associate any domains or applications that you use with you, your device, or email"
3266	0	"Websites visited via our servers are aggregated and stored to: (1) Perform analytics on our services, including measuring whether our users, in aggregate, are able to successfully access certain websites or apps; (2) Troubleshoot service issues and improve service quality."
3267	0	? When you visit our websites
3268	0	"? We and our third party service providers and partners (e.g., Google Analytics, Maxmind) may automatically collect information from your device, sometimes by placing cookies, beacons, and similar technologies in your browser and on emails that we send you"
3269	0	" If you do not want information collected through the use of cookies, there is a simple procedure in most browsers that allows you to automatically decline cookies or be given the choice of declining or accepting the transfer to your computer of a particular cookie (or cookies) from a particular site"
3270	0	You may also wish to refer to www.allaboutcookies.org/manage-cookies/index.html
3271	0	"Keep in mind though, if you do not accept cookies, you may experience some inconvenience in your use of the website"
3272	0	"To find out more about how to exercise choices with respect to certain third party cookies, including opting out of receiving such cookies, visit the Digital Advertising Alliance¡¯s Self-Regulatory Program for Online Behavioral Advertising at www.aboutads.info, or the Network Advertising Initiative at www.networkadvertising.org."
3273	0	" Again, we delete the IP address after you leave our website"
3274	0	Please see the ¡°When you use Touch VPN¡± section above to learn more about how we treat your IP address when you use our VPN products.
3275	0	? Our websites also use Google Analytics and Google Tag Manager which use cookies and similar technologies to collect and analyze information about use of the Services and report on activities and trends
3276	0	"You can learn about Google¡¯s practices by going to www.google.com/policies/privacy/partners/, and opt out of them by downloading the Google Analytics opt-out browser add-on, available at https://tools.google.com/dlpage/gaoptout."
3277	0	? Information collected when you visit our website is in no way associated with your online usage when you¡¯re connected to our VPN products.
3278	0	? Third Party Advertising
3279	0	Our paid Touch VPN Premium version has no ads
3280	0	"However, for users that choose to use our products for free, we are proud to offer a free, advertising-supported version of Touch VPN"
3281	0	"On the free version of Touch VPN, you may see some generic ads that our ad partners place"
3282	0	"Touch VPN does not share your browsing history or any other information you choose to provide, with advertisers"
3283	0	"Furthermore, when the VPN is connected, Touch VPN anonymizes your IP address, thus showing advertisers the IP address of Touch VPN servers instead of your IP address"
3284	0	We may share your general (city level) location
3285	0	"Additionally, advertisers may be able to collect certain information independently from you or your device when serving ads from the Touch VPN application, including your device¡¯s advertising ID, IMEI, MAC address, and wireless carrier"
3286	0	Keep in mind that advertisers may be able to access your IP address if your device is not connected to the Touch VPN
3287	0	"For more information regarding your device¡¯s advertising ID and its options, please visit https://support.google.com/googleplay/answer/3405269 for Android devices or https://support.apple.com/en-us/HT202074 for iOS devices."
3288	0	"If you use Touch VPN Premium, the premium subscription based version of our product, we will not serve any ads and thus no information will be collected by our third party ad partners on the Premium product."
3289	0	 Here are some of the ways we do that:
3290	0	"? To operate, maintain, enhance and provide features of the Services, provide services and information that you request, respond to comments and questions, and otherwise provide support to users."
3291	0	"? Understand and analyze aggregate usage trends, improve the Services, and develop new products, services, features, and functionality."
3292	0	? Contact you for administrative and informational purposes
3293	0	"This may include providing customer service or sending communications, including changes to our terms, conditions, and policies."
3294	0	"? For marketing purposes, such as sending marketing messages, or campaign attribution and optimization for user acquisition."
3295	0	"? For our business purposes, such as audits, security, fraud monitoring and prevention."
3296	0	? To enforce our Terms of Service or other legal rights.
3297	0	"If you are located in the European Economic Area, we only process your Personal Information based on a valid legal ground, including:"
3298	0	"? When we need your Personal Information to provide our services, including for account registration, to respond to your inquiries, or for customer support;"
3299	0	? We have a legal obligation to use your Personal Information (such as to enforce our terms and conditions);
3300	0	? When we or a third party have a legitimate interest in using your Personal Information
3301	0	"In particular, we have a legitimate interest in using your Personal Information to troubleshoot issues, perform product improvement, conduct business analytics, conduct and optimize user acquisition, serve non-personalized ads, and otherwise monitor and improve the safety, security, and performance of our Service"
3302	0	We only rely on our or a third party¡¯s legitimate interests to process your Personal Information when these interests are not overridden by your rights and interests;
3303	0	? If you otherwise consent to the processing of your Personal Information.
3304	0	? How do we share your Personal Information?
3305	0	"We only share your Personal Information as described in this privacy policy in order to provide and improve the Services, facilitate a merger or sale of our business, or if required to do so by law"
3306	0	"As stated above, we do not log your browsing data and we delete your IP address when you disconnect from the VPN"
3307	0	Here are some more specifics on whom we share your information with and why:
3308	0	"? To our third party service providers who provide services such as website hosting, payment processing, data analysis, information technology and related infrastructure provision, customer service, email delivery, fraud prevention, online advertising, auditing, and other services."
3309	0	"? When you launch the Touch VPN app, we may also use your IP address, which we automatically delete after you disconnect from the VPN, to derive your approximate (city-level) location"
3310	0	"When you are connected to the Touch VPN, advertisers are prevented from seeing your IP address, however if you are using the free version of Touch VPN we may share this approximate (city-level) location"
3311	0	If you are using the premium Touch VPN version this approximate city-level location will not be collected and will not be shared.
3312	0	"? To a potential or actual acquirer, successor, or assignee as part of any reorganization, merger, sale, joint venture, assignment, transfer or other disposition of all or any portion of our business, assets or stock (including in bankruptcy or similar proceedings)."
3313	0	"? Again, we do not require you to provide us with any contact information in order to download or use our VPN product, we do not log or store your IP address after you disconnect from the VPN, and we do not keep logs on your online activities"
3314	0	"Therefore, we generally do not have Personal Information to share with law enforcement, and generally do not have the data to provide in response to law enforcement requests"
3315	0	You can read our Transparency Report for more information on our responses to law enforcement requests.
3316	0	"? However, we may share what Personal Information we do have if required to do so by law or in the good faith belief that such action is appropriate: (a) under applicable law, including laws outside your country of residence; (b) to comply with legal process; ? to respond to requests from public and government authorities, including public and government authorities outside your country of residence; (d) to enforce our terms and conditions; (e) to protect our operations or those of any of our affiliates; (f) to protect our rights, privacy, safety or property, and/or that of our affiliates, you or others; and (g) to allow us to pursue available remedies or limit the damages that we may sustain."
3317	0	If you use the Premium version of Touch VPN no information is shared with advertisers.
3318	0	"We may use and disclose aggregate information that does not identify or otherwise relate to an individual for any purpose, unless we are prohibited from doing so under applicable law."
3319	0	? Third Party Services
3320	0	This Privacy Policy applies only to the processing of your Personal Information by AnchorFree
3321	0	You may see third-party links or integrations on the Services
3322	0	"Keep in mind that this Privacy Policy does not address, and we are not responsible for, the privacy, information or other practices of any third parties, including any third party operating any site or service to which the Services link"
3323	0	The inclusion of a link on the Services does not imply endorsement of the linked site or service by us or by our affiliates.
3324	0	"Turning the Touch VPN on encrypts all of the traffic between your device and our servers using TLS 1.2 with perfect forward secrecy (ECDHE), 128-bit/256-bit AES data encryption, and HMAC message authentication"
3325	0	"This means that your web traffic on unsecured networks such as public Wi-Fi at caf¨¦s, airports, etc"
3326	0	will be securely encrypted by Touch VPN
3327	0	This encryption also means that your Internet Service Provider (ISP) will not be able to snoop on your web traffic and create records of the websites you are visiting while the Touch VPN is connected; all they will see is that all of your traffic is being sent to and from our servers.
3328	0	"We also maintain administrative, technical and physical safeguards that are intended to appropriately protect Personal Information against accidental or unlawful destruction, accidental loss, unauthorized alteration, unauthorized disclosure or access, misuse, and any other unlawful form of processing of the Personal Information in our possession."
3329	0	? Data Retention
3330	0	? Your Rights and Choices
3331	0	We do not require that you provide us with your email or any contact information to use our Services
3332	0	"But if you do provide us an email, from time to time you may receive marketing email messages from us consistent with your choices"
3333	0	"If you no longer want to receive such emails from us on a going forward basis, you may opt-out via the ¡°unsubscribe¡± link provided in each such email"
3334	0	"Please be aware that, even after you opt out from receiving commercial messages from us, you may continue to receive necessary administrative messages regarding the Services."
3335	0	Your Data Protection Rights (EEA)
3336	0	"If you are located in the EEA, you have the right to request access and receive information about the Personal Information we maintain about you, to update and correct inaccuracies in your Personal Information, to restrict or object to the processing of your Personal Information, to have the information blocked, anonymized or deleted, as appropriate, or to exercise your right to data portability to easily transfer your Personal Information to another company"
3337	0	Those rights may be limited in some circumstances by local law requirements
3338	0	"Where required by law, we obtain your consent for the processing of certain Personal Information collected by cookies or similar technologies, or used to send you direct marketing communications, or when we carry out other processing activities for which consent may be required"
3339	0	"If we rely on consent for the processing of your Personal Information, you have the right to withdraw it at any time and free of charge"
3340	0	"When you do so, this will not affect the lawfulness of the processing before your consent withdrawal."
3341	0	"To update your preferences, ask us to remove your information from our mailing lists, delete your account or submit a request to exercise your rights under applicable law, please contact us as specified in the ¡°Contact Us¡± section below."
3342	0	? Use of Services by Minors
3343	0	"The Services are not directed to individuals under the age of sixteen (16), and we request that they not provide personal information through the Services"
3344	0	"If we find out that a child under 16 has provided personal information, we will take steps to delete that information."
3345	0	? International Cross-Border Data Transfer
3346	0	AnchorFree uses servers hosted in the United States
3347	0	Please note that we may be transferring your information outside of your region for storage and processing in the United States and around the globe
3348	0	"By using the Services you consent to the transfer of information to countries outside of your country of residence, including the United States, which may have data protection rules that are different from those of your country."
3349	0	"If you are located in the EEA, we comply with EU data protection law when transferring your Personal Information outside of the EEA, including to the United States where we are headquartered"
3350	0	"To protect Personal Information transferred from the EEA or Switzerland to the U.S., we are certified to the EU-U.S"
3351	0	Privacy Shield frameworks.
3352	0	? Updates to this Privacy Policy
3353	0	We may make changes to this Privacy Policy
3354	0	The ¡°Last Updated¡± date at the top of this page indicates when this Privacy Policy was last revised
3355	0	"If we make material changes, we may notify you through the Services or by sending you an email or other communication"
3356	0	We encourage you to read this Privacy Policy periodically to stay up-to- date about our privacy practices
3357	0	Your use of the Services following these changes means that you accept the revised Privacy Policy.
3358	0	? Contact Us
3359	0	"If you would like to exercise your rights to your Personal Information, please contact our support at info@anchorfree.com."
3360	0	"If you are located in the EEA, AnchorFree, GmbH is the entity responsible for the processing of your Personal Information."
3361	0	Twitter Privacy Policy
3362	0	"We believe you should always know what data we collect from you and how we use it, and that you should have meaningful control over both"
3363	0	We want to empower you to make the best decisions about the information that you share with us.
3364	0	That¡¯s the basic purpose of this Privacy Policy.
3365	0	"You should read this policy in full, but here are a few key things we hope you take away from it:"
3366	0	Twitter is public and Tweets are immediately viewable and searchable by anyone around the world
3367	0	"We give you non-public ways to communicate on Twitter too, through protected Tweets and Direct Messages"
3368	0	You can also use Twitter under a pseudonym if you prefer not to use your name.
3369	0	"When you use Twitter, even if you¡¯re just looking at Tweets, we receive some personal information from you like the type of device you¡¯re using and your IP address"
3370	0	"You can choose to share additional information with us like your email address, phone number, address book contacts, and a public profile"
3371	0	"We use this information for things like keeping your account secure and showing you more relevant Tweets, people to follow, events, and ads."
3372	0	You can also always download the information you have shared on Twitter
3373	0	" We give you transparency into that information, and you can modify or correct it at any time."
3374	0	"If you have questions about this policy, how we collect or process your personal data, or anything else related to our privacy practices, we want to hear from you"
3375	0	You can contact us at any time.
3376	0	1
3377	0	Information You Share With Us
3378	0	We require certain information to provide our services to you
3379	0	"For example, you must have an account in order to upload or share content on Twitter"
3380	0	"When you choose to share the information below with us, we collect and use it to operate our services."
3381	0	  Basic Account Information Public Information Contact Information and Address Books Direct Messages and Non-Public Communications Payment Information How You Control the Information You Share With Us
3382	0	1.1
3383	0	Basic Account Information
3384	0	"You don¡¯t have to create an account to use some of our service features, such as searching and viewing public Twitter profiles or watching a broadcast on Periscope¡¯s website."
3385	0	"Your display name and username are always public, but you can use either your real name or a pseudonym"
3386	0	"You can also create and manage multiple Twitter accounts, for example to express different parts of your identity."
3387	0	1.2
3388	0	"Most activity on Twitter is public, including your profile information, your time zone and language, when you created your account, and your Tweets and certain information about your Tweets like the date, time, and application and version of Twitter you Tweeted from"
3389	0	You also may choose to publish your location in your Tweets or your Twitter profile
3390	0	"The lists you create, people you follow and who follow you, and Tweets you Like or Retweet are also public"
3391	0	"Periscope broadcasts you create, click on, or otherwise engage with, either on Periscope or on Twitter, are public along with when you took those actions"
3392	0	"So are your hearts, comments, the number of hearts you¡¯ve received, which accounts you are a Superfan of, and whether you watched a broadcast live or on replay"
3393	0	"Any hearts, comments, or other content you contribute to another account¡¯s broadcast will remain part of that broadcast for as long as it remains on Periscope"
3394	0	Information posted about you by other people who use our services may also be public
3395	0	"For example, other people may tag you in a photo (if your settings allow) or mention you in a Tweet."
3396	0	"You are responsible for your Tweets and other information you provide through our services, and you should think carefully about what you make public"
3397	0	", especially if it is sensitive information"
3398	0	"If you update your public information on Twitter, such as by deleting a Tweet or deactivating your account, we will reflect your updated content on Twitter.com, Twitter for iOS, and Twitter for Android."
3399	0	"In addition to providing your public information to the world directly on Twitter, we also use technology like application programming interfaces (APIs) and embeds to make that information available to websites, apps, and others for their use - for example, displaying Tweets on a news website or analyzing what people say on Twitter"
3400	0	We generally make this content available in limited quantities for free and charge licensing fees for large-scale access
3401	0	"We have standard terms that govern how this data can be used, and a compliance program to enforce these terms"
3402	0	"But these individuals and companies are not affiliated with Twitter, and their offerings may not reflect updates you make on Twitter"
3403	0	"For more information about how we make public data on Twitter available to the world, visit https://developer.twitter.com."
3404	0	1.3
3405	0	Contact Information and Address Books
3406	0	" If you provide us with your phone number, you agree to receive text messages from Twitter to that number as your country¡¯s laws allow"
3407	0	 You can use your settings for email and mobile notifications to control notifications you receive from Twitter
3408	0	You can also unsubscribe from a notification by following the instructions contained within the notification or here.
3409	0	"You can sign up for Periscope with an account from another service like Twitter, Google, or Facebook, or connect your Periscope account to these other services."
3410	0	"If you email us, we will keep the content of your message, your email address, and your contact information to respond to your request."
3411	0	1.4
3412	0	Direct Messages and Non-Public Communications
3413	0	We provide certain features that let you communicate more privately or control who sees your content
3414	0	"For example, you can use Direct Messages to have non-public conversations on Twitter, protect your Tweets, or host private broadcasts on Periscope"
3415	0	"When you communicate with others by sending or receiving Direct Messages, we will store and process your communications and information related to them"
3416	0	"This includes link scanning for malicious content, link shortening to http://t.co URLs, detection of spam and prohibited images, and review of reported issues"
3417	0	"We also use information about whom you have communicated with and when (but not the content of those communications) to better understand the use of our services, to protect the safety and integrity of our platform, and to show more relevant content"
3418	0	"Note that if you interact in a way that would ordinarily be public with Twitter content shared with you via Direct Message, for instance by liking a Tweet, those interactions will be public"
3419	0	"When you use features like Direct Messages to communicate, remember that recipients have their own copy of your communications on Twitter - even if you delete your copy of those messages from your account - which they may duplicate, store, or re-share."
3420	0	1.5
3421	0	"You may provide us with payment information, including your credit or debit card number, card expiration date, CVV code, and billing address, in order to purchase advertising or other offerings provided as part of our services."
3422	0	1.6
3423	0	How You Control the Information You Share with Us
3424	0	Whether your Tweets are publicly available on Twitte
3425	0	Whether others can tag you in a photo
3426	0	Whether you will be able to receive Direct Messages from anyone on Twitter or just your followers
3427	0	Whether others can find you based on your email or phone number
3428	0	Whether you upload your address book to Twitter for storage and use
3429	0	When and where you may see sensitive content on Twitter
3430	0	Whether you want to block or mute other Twitter accounts
3431	0	2
3432	0	Additional Information We Receive About You
3433	0	"Like the information you share with us, we use the data below to operate our services."
3434	0	Location Information Links Cookies Log Data Twitter for Web Data Advertisers and Other Ad Partners Developers Other Third Parties and Affiliates Personalizing Across Your Devices How You Control Additional Information We Receive
3435	0	2.1
3436	0	"[@Subject to your settings, we may collect, use, and store additional information about your location"
3437	0	" Learn more about Twitter¡¯s use of location here, and how to set your Twitter location preferences here"
3438	0	Learn more about how to share your location in Periscope broadcasts here.
3439	0	2.2
3440	0	2.3
3441	0	A cookie is a small piece of data that is stored on your computer or mobile device
3442	0	Cookies are not required for many parts of our services such as searching and looking at public profiles
3443	0	"Although most web browsers automatically accept cookies, many browsers¡¯ settings can be set to decline cookies or alert you when a website is attempting to place a cookie on your computer"
3444	0	"However, some of our services may not function properly if you disable cookies"
3445	0	"When your browser or device allows it, we use both session cookies and persistent cookies to better understand how you interact with our services, to monitor aggregate usage patterns, and to personalize and otherwise operate our services such as by providing account security, personalizing the content we show you including ads, and remembering your language preferences"
3446	0	We do not support the Do Not Track browser option
3447	0	You can learn more about how we use cookies and similar technologies here.
3448	0	2.4
3449	0	" This Log Data includes information such as your IP address, browser type, operating system, the referring web page, pages visited, location, your mobile carrier, device information (including device and application IDs), search terms, and cookie information"
3450	0	"We also receive Log Data when you click on, view, or interact with links on our services, including when you install another application through Twitter"
3451	0	"We use Log Data to operate our services and ensure their secure, reliable, and robust performance"
3452	0	"For example, we use Log Data to protect the security of accounts and to determine what content is popular on our services"
3453	0	"We also use this data to improve the content we show you, including ads."
3454	0	"This helps us better design our services for you and personalize the content we show you, including ads."
3455	0	2.5
3456	0	Twitter for Web Data
3457	0	When you view our content on third-party websites
3458	0	" that integrate Twitter content such as embedded timelines or Tweet buttons, we may receive Log Data that includes the web page you visited"
3459	0	"We use this information to better understand the use of our services, to protect the safety and integrity of our platform, and to show more relevant content, including ads"
3460	0	"We do not associate this web browsing history with your name, email address, phone number, or username, and we delete, obfuscate, or aggregate it after no longer than 30 days"
3461	0	2.6
3462	0	Advertisers and Other Ad Partners
3463	0	Advertising revenue allows us to support and improve our services.
3464	0	"Our ad partners and affiliates share information with us such as browser cookie IDs, mobile device IDs, hashed email addresses, demographic or interest data, and content viewed or actions taken on a website or app"
3465	0	"Some of our ad partners, particularly our advertisers, also enable us to collect similar information directly from their website or app by integrating our advertising technology."
3466	0	Twitter adheres to the Digital Advertising Alliance Self-Regulatory Principles for Online Behavioral Advertising (also referred to as ¡°interest-based advertising¡±) and respects the DAA¡¯s consumer choice tool for you to opt out of interest-based advertising at https://optout.aboutads.info
3467	0	"In addition, our ads policies prohibit advertisers from targeting ads based on categories that we consider sensitive or are prohibited by law, such as race, religion, politics, sex life, or health"
3468	0	Learn more about your privacy options for interest-based ads here and about how ads work on our services here.
3469	0	"If you are an advertiser or a prospective advertiser, we process your personal data to help offer and provide our advertising services"
3470	0	You can update your data in your Twitter Ads dashboard or by contacting us directly as described in this Privacy Policy.
3471	0	2.7
3472	0	"If you access our APIs or developer portal, we process your personal data to help provide our services"
3473	0	You can update your data by contacting us directly as described in this Privacy Policy.
3474	0	2.8
3475	0	Other Third Parties and Affiliates
3476	0	"We may receive information about you from third parties who are not our ad partners, such as others on Twitter, partners who help us evaluate the safety and quality of content on our platform, our corporate affiliates, and other services you link to your Twitter account."
3477	0	"You may choose to connect your Twitter account to accounts on another service, and that other service may send us information about your account on that service"
3478	0	" For integrations that Twitter formally supports, you may revoke this permission at any time from your application settings; for other integrations, please visit the other service you have connected to Twitter."
3479	0	2.9
3480	0	Personalizing Across Your Devices
3481	0	"When you log into Twitter on a browser or device, we will associate that browser or device with your account for purposes such as authentication, security, and personalization"
3482	0	"Subject to your settings, we may also associate your account with browsers or devices other than those you use to log into Twitter (or associate your logged-out device or browser with other browsers or devices)"
3483	0	We do this to operate and personalize our services
3484	0	"For example, if you visit websites with sports content on your laptop, we may show you sports-related ads on Twitter for Android."
3485	0	2.1
3486	0	How You Control Additional Information We Receive
3487	0	Your Twitter Personalization and data settings let you decide
3488	0	Whether we show you interest-based ads on and off Twitter
3489	0	How we personalize your experience across devices
3490	0	Whether we collect and use your precise location
3491	0	Whether we personalize your experience based on where you¡¯ve been
3492	0	Whether we keep track of the websites where you see Twitter content
3493	0	You can use Your Twitter data to review:
3494	0	Advertisers who have included you in tailored audiences to serve you ads
3495	0	Demographic and interest data about your account from our ads partners
3496	0	"Information that Twitter has inferred about you such as your age range, gender, languages, and interests"
3497	0	"We also provide a version of these tools on Twitter if you don¡¯t have a Twitter account, or if you¡¯re logged out of your account"
3498	0	"This lets you see the data and settings for the logged out browser or device you are using, separate from any Twitter account that uses that browser or device"
3499	0	"On Periscope, you can control whether we personalize your experience based on your watch history through your settings."
3500	0	3
3501	0	Information We Share and Disclose
3502	0	"As noted above, Twitter is designed to broadly and instantly disseminate information you share publicly through our services"
3503	0	"In the limited circumstances where we disclose your private personal data, we do so subject to your control, because it¡¯s necessary to operate our services, or because it¡¯s required by law."
3504	0	"Sharing You Control Service Providers Law, Harm, and the Public Interest Affiliates and Change of Ownership Non-Personal Information"
3505	0	3.1
3506	0	Sharing You Control
3507	0	"If you¡¯ve shared information like Direct Messages or protected Tweets with someone else who accesses Twitter through a third-party service, keep in mind that the information may be shared with the third-party service."
3508	0	" For example, we share with advertisers the identifiers of devices that saw their ads, to enable them to measure the effectiveness of our advertising business"
3509	0	"We also share device identifiers, along with the interests or other characteristics of a device or the person using it, to help partners decide whether to serve an ad to that device or to enable them to conduct marketing, brand analysis, interest-based advertising, or similar activities."
3510	0	" You can learn more about these partnerships in our Help Center, and you can control whether Twitter shares your personal data in this way by using the ¡°Share your data with Twitter¡¯s business partners¡± option in your Personalization and Data settings"
3511	0	"(This setting does not control sharing described elsewhere in our Privacy Policy, such as when we share data with our service providers.) The information we share with these partners does not include your name, email address, phone number, or Twitter username, but some of these partnerships allow the information we share to be linked to other personal information if the partner gets your consent first."
3512	0	3.2
3513	0	"We engage service providers to perform functions and provide services to us in the United States, Ireland, and other countries"
3514	0	"For example, we use a variety of third-party services to help operate our services, such as hosting our various blogs and wikis, and to help us understand the use of our services, such as Google Analytics"
3515	0	3.3
3516	0	"Law, Harm, and the Public Interest"
3517	0	"Notwithstanding anything to the contrary in this Privacy Policy or controls we may otherwise offer to you, we may preserve, use, or disclose your personal data if we believe that it is reasonably necessary to comply with a law, regulation, legal process, or governmental request; to protect the safety of any person; to protect the safety or integrity of our platform, including to help prevent spam, abuse, or malicious actors on our services, or to explain why we have removed content or accounts from our services; to address fraud, security, or technical issues; or to protect our rights or property or the rights or property of those who use our services"
3518	0	"However, nothing in this Privacy Policy is intended to limit any legal defenses or objections that you may have to a third party¡¯s, including a government¡¯s, request to disclose your personal data."
3519	0	3.4
3520	0	Affiliates and Change of Ownership
3521	0	"In the event that we are involved in a bankruptcy, merger, acquisition, reorganization, or sale of assets, your personal data may be sold or transferred as part of that transaction"
3522	0	This Privacy Policy will apply to your personal data as transferred to the new entity
3523	0	"We may also disclose personal data about you to our corporate affiliates in order to help operate our services and our affiliates¡¯ services, including the delivery of ads."
3524	0	3.5
3525	0	"We share or disclose non-personal data, such as aggregated information like the total number of times people engaged with a Tweet, the number of people who clicked on a particular link or voted on a poll in a Tweet (even if only one did), the topics that people are Tweeting about in a particular location, or reports to advertisers about how many people saw or clicked on their ads."
3526	0	4
3527	0	Managing Your Personal Information With Us
3528	0	You control the personal data you share with us
3529	0	You can also deactivate your account
3530	0	And we make the data you shared through our services portable and provide easy ways for you to contact us.
3531	0	"Accessing or Rectifying Your Personal Data Deletion Object, Restrict, or Withdraw Consent Portability Additional Information or Assistance"
3532	0	4.1
3533	0	Accessing or Rectifying Your Personal Data
3534	0	 You can learn more about the interests we have inferred about you in Your Twitter Data and request access to additional information here.
3535	0	4.2
3536	0	" If you follow the instructions here (or for Periscope here), your account will be deactivated and then deleted"
3537	0	"When deactivated, your Twitter account, including your display name, username, and public profile, will no longer be viewable on Twitter.com, Twitter for iOS, and Twitter for Android."
3538	0	"Keep in mind that search engines and other third parties may still retain copies of your public information, like your profile information and public Tweets, even after you have deleted the information from our services or deactivated your account"
3539	0	Learn more here.
3540	0	4.3
3541	0	"Object, Restrict, or Withdraw Consent"
3542	0	4.4
3543	0	4.5
3544	0	Additional Information or Assistance
3545	0	Thoughts or questions about this Privacy Policy? 
3546	0	Attn: Privacy Policy Inquiry
3547	0	"1355 Market Street, Suite 900"
3548	0	"San Francisco, CA 94103"
3549	0	Twitter International Company
3550	0	Attn: Data Protection Officer
3551	0	"One Cumberland Place, Fenian Street"
3552	0	"Dublin 2, D02 AX07 IRELAND"
3553	0	You can find their contact details here.
3554	0	5
3555	0	Children and Our Services
3556	0	"  Our services are not directed to children, and you may not use our services if you are under the age of 13"
3557	0	You must also be old enough to consent to the processing of your personal data in your country (in some countries we may allow your parent or guardian to do so on your behalf)
3558	0	You must be at least 16 years of age to use Periscope.
3559	0	6
3560	0	Our Global Operations and Privacy Shield
3561	0	"  To bring you our services, we operate globally"
3562	0	"Where the laws of your country allow you to do so, you authorize us to transfer, store, and use your data in the United States, Ireland, and any other country where we operate"
3563	0	"In some of the countries to which we transfer personal data, the privacy and data protection laws and rules regarding when government authorities may access data may vary from those of your country"
3564	0	Learn more about our global operations and data transfer here.
3565	0	"When we transfer personal data outside of the European Union or EFTA States, we ensure an adequate level of protection for the rights of data subjects based on the adequacy of the receiving country¡¯s data protection laws, contractual obligations placed on the recipient of the data (model clauses may be requested by inquiry as described below), or EU-US and Swiss-US Privacy Shield principles."
3566	0	"complies with the EU-US and Swiss-US Privacy Shield principles (the ¡°Principles¡±) regarding the collection, use, sharing, and retention of personal data from the European Union and Switzerland, as described in our EU-US Privacy Shield certification and Swiss-US Privacy Shield certification."
3567	0	Privacy Shield participants are subject to the investigatory and enforcement powers of the US Federal Trade Commission and other authorized statutory bodies
3568	0	"Under certain circumstances, participants may be liable for the transfer of personal data from the EU or Switzerland to third parties outside the EU and Switzerland"
3569	0	Learn more about the EU-US Privacy Shield and Swiss-US Privacy Shield here.
3570	0	7
3571	0	Changes to This Privacy Policy
3572	0	  We may revise this Privacy Policy from time to time
3573	0	The most current version of the policy will govern our processing of your personal data and will always be at https://twitter.com/privacy
3574	0	"If we make a change to this policy that, in our sole discretion, is material, we will notify you via an @Twitter update or email to the email address associated with your account"
3575	0	"By continuing to access or use the Services after those changes become effective, you agree to be bound by the revised Privacy Policy."
3576	0	"  Effective: May 25, 2018"
3577	0	Archive of Previous Privacy Policies
3578	0	"? 2019 Twitter, Inc."
3579	0	Terms and Conditions
3580	0	Welcome! Your privacy is important to us.
